code_article,libelle,region,site,agence,famille,sous_famille,sous_famille_base,quantite,CA
ART99739,Kit Standard,Est,Site Est 2,Site Est 2-Ag2,Plâtre,Profilés,Profilés,38,874.62
ART94523,Ligne Basic,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Outillage,Manuel,Manuel,472,2771.65
ART65300,Gamme Plus,Est,Site Est 1,Site Est 1-Ag4,Isolation,Vrac,Vrac,47,578.75
ART96016,Kit Standard,Est,Site Est 1,Site Est 1-Ag3,Plâtre,Enduits,Enduits,301,7682.46
ART14530,Bloc Confort,Est,Site Est 3,Site Est 3-Ag3,Outillage,Électroportatif,Électroportatif,494,14341.85
ART63705,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Plâtre,Enduits,Enduits,534,10076.77
ART11328,Battant Pro,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Couverture,Étanchéité,Étanchéité,538,4417.58
ART29321,Ligne Basic,Est,Site Est 3,Site Est 3-Ag2,Isolation,Vrac,Vrac,565,1459.04
ART83543,Cheneau Eco,Nord,Site Nord 2,Site Nord 2-Ag3,Isolation,Vrac,Vrac,630,14642.65
ART64322,Ligne Basic,Sud,Site Sud 2,Site Sud 2-Ag1,Outillage,Manuel,Manuel,526,7337.6
ART16359,Cheneau Eco,Sud,Site Sud 2,Site Sud 2-Ag3,Plâtre,Enduits,Enduits,588,18411.24
ART89713,Cheneau Eco,Sud,Site Sud 1,Site Sud 1-Ag2,Couverture,Étanchéité,Étanchéité,574,4591.55
ART96051,Bloc Confort,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Couverture,Tuiles,Tuiles,183,3623.59
ART52903,Battant Pro,Nord,Site Nord 3,Site Nord 3-Ag2,Outillage,Électroportatif,Électroportatif,565,19141.04
ART12029,Bloc Confort,Nord,Site Nord 1,Site Nord 1-Ag1,Couverture,Étanchéité,Étanchéité,586,3013.22
ART13762,Cheneau Eco,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Outillage,Mesure,Mesure,267,6619.13
ART30914,Battant Pro,Sud,Site Sud 3,Site Sud 3-Ag1,Plâtre,Plaques,Plaques,404,9568.17
ART25054,Ligne Basic,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Couverture,Zinguerie,Zinguerie,610,14428.1
ART92199,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag2,Plâtre,Enduits,Enduits,551,16722.36
ART29625,Set Expert,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Outillage,Manuel,Manuel,257,10090.74
ART56641,Set Expert,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Outillage,Électroportatif,Électroportatif,390,11695.57
ART76731,Bloc Confort,Nord,Site Nord 3,Site Nord 3-Ag2,Isolation,Laine,Laine,274,4101.4
ART19997,Bloc Confort,Ouest,Site Ouest 2,Site Ouest 2-Ag2,Isolation,Vrac,Vrac,638,7461.91
ART10118,Ligne Basic,Est,Site Est 2,Site Est 2-Ag2,Couverture,Étanchéité,Étanchéité,506,8184.8
ART53315,Ligne Basic,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Couverture,Étanchéité,Étanchéité,301,927.52
ART31682,Battant Pro,Est,Site Est 2,Site Est 2-Ag2,Couverture,Tuiles,Tuiles,278,779.04
ART60730,Kit Standard,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Menuiserie,Portes,Portes,107,4949.9
ART51554,Set Expert,Sud,Site Sud 2,Site Sud 2-Ag3,Plâtre,Enduits,Enduits,672,16018.8
ART99466,Cadre Alu,Nord,Site Nord 1,Site Nord 1-Ag2,Isolation,Vrac,Vrac,347,5651.51
ART86856,Set Expert,Est,Site Est 2,Site Est 2-Ag2,Outillage,Mesure,Mesure,300,10280.04
ART38166,Kit Standard,Est,Site Est 1,Site Est 1-Ag1,Outillage,Mesure,Mesure,6,78.42
ART36093,Gamme Plus,Sud,Site Sud 2,Site Sud 2-Ag2,Plâtre,Enduits,Enduits,653,13776.03
ART52911,Ligne Basic,Nord,Site Nord 2,Site Nord 2-Ag1,Outillage,Mesure,Mesure,647,25259.76
ART25553,Kit Standard,Est,Site Est 2,Site Est 2-Ag1,Couverture,Zinguerie,Zinguerie,604,4683.74
ART20074,Kit Standard,Nord,Site Nord 2,Site Nord 2-Ag1,Isolation,Vrac,Vrac,678,10990.01
ART90959,Kit Standard,Nord,Site Nord 1,Site Nord 1-Ag2,Menuiserie,Portes,Portes,601,13617.84
ART84529,Cadre Alu,Nord,Site Nord 2,Site Nord 2-Ag4,Outillage,Électroportatif,Électroportatif,280,9523.29
ART31009,Gamme Plus,Nord,Site Nord 1,Site Nord 1-Ag4,Plâtre,Enduits,Enduits,631,7161.93
ART13725,Cadre Alu,Est,Site Est 2,Site Est 2-Ag4,Plâtre,Plaques,Plaques,505,5304.84
ART46319,Bloc Confort,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Isolation,Panneaux,Panneaux,354,2640.98
ART60481,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Couverture,Tuiles,Tuiles,256,6092.88
ART63899,Set Expert,Est,Site Est 3,Site Est 3-Ag4,Plâtre,Plaques,Plaques,636,2645.23
ART68233,Gamme Plus,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Couverture,Zinguerie,Zinguerie,517,12864.72
ART31779,Bloc Confort,Est,Site Est 2,Site Est 2-Ag4,Isolation,Vrac,Vrac,72,609.82
ART97229,Cheneau Eco,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Isolation,Laine,Laine,586,6204.46
ART17227,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag1,Plâtre,Profilés,Profilés,384,11689.47
ART32678,Cadre Alu,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Couverture,Zinguerie,Zinguerie,400,3635.67
ART40627,Set Expert,Sud,Site Sud 1,Site Sud 1-Ag4,Plâtre,Profilés,Profilés,516,10810.38
ART23937,Ligne Basic,Est,Site Est 1,Site Est 1-Ag2,Couverture,Zinguerie,Zinguerie,630,11173.4
ART84584,Gamme Plus,Sud,Site Sud 1,Site Sud 1-Ag1,Plâtre,Enduits,Enduits,377,10138.95
ART98923,Battant Pro,Nord,Site Nord 2,Site Nord 2-Ag3,Couverture,Tuiles,Tuiles,35,232.6
ART87420,Set Expert,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Outillage,Manuel,Manuel,227,6343.29
ART13333,Kit Standard,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Menuiserie,Portes,Portes,299,19822.92
ART83897,Ligne Basic,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Couverture,Étanchéité,Étanchéité,11,95.5
ART58759,Ligne Basic,Ouest,Site Ouest 2,Site Ouest 2-Ag2,Outillage,Manuel,Manuel,557,10120.8
ART63307,Gamme Plus,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Plâtre,Enduits,Enduits,444,1202.24
ART35712,Battant Pro,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Outillage,Mesure,Mesure,230,8092.27
ART13931,Ligne Basic,Nord,Site Nord 2,Site Nord 2-Ag1,Plâtre,Plaques,Plaques,517,5878.28
ART97705,Bloc Confort,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Couverture,Étanchéité,Étanchéité,2,18.58
ART98132,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag3,Isolation,Panneaux,Panneaux,142,533.78
ART60283,Ligne Basic,Sud,Site Sud 3,Site Sud 3-Ag4,Couverture,Zinguerie,Zinguerie,442,6142.02
ART99658,Set Expert,Nord,Site Nord 2,Site Nord 2-Ag1,Couverture,Tuiles,Tuiles,283,5264.3
ART99781,Bloc Confort,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Plâtre,Profilés,Profilés,315,2799.86
ART47622,Ligne Basic,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Menuiserie,Portes,Portes,390,12253.3
ART52403,Cheneau Eco,Est,Site Est 1,Site Est 1-Ag4,Plâtre,Enduits,Enduits,419,9225.98
ART40229,Set Expert,Nord,Site Nord 3,Site Nord 3-Ag3,Outillage,Mesure,Mesure,67,1999.93
ART82293,Kit Standard,Est,Site Est 1,Site Est 1-Ag4,Outillage,Manuel,Manuel,651,17582.94
ART92856,Ligne Basic,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Outillage,Mesure,Mesure,25,468.82
ART26784,Bloc Confort,Est,Site Est 2,Site Est 2-Ag3,Menuiserie,Volets,Volets,431,35311.9
ART21122,Cadre Alu,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Isolation,Vrac,Vrac,604,8695.41
ART87367,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag3,Menuiserie,Fenêtres,Fenêtres,676,20441.44
ART99683,Cadre Alu,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Menuiserie,Fenêtres,Fenêtres,45,1315.55
ART48473,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Plâtre,Plaques,Plaques,420,5888.18
ART34087,Battant Pro,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Outillage,Manuel,Manuel,8,553.21
ART57232,Cheneau Eco,Nord,Site Nord 2,Site Nord 2-Ag4,Isolation,Panneaux,Panneaux,401,2002.78
ART28007,Ligne Basic,Est,Site Est 3,Site Est 3-Ag1,Couverture,Tuiles,Tuiles,89,975.85
ART96599,Ligne Basic,Sud,Site Sud 1,Site Sud 1-Ag4,Plâtre,Enduits,Enduits,182,4305.45
ART29269,Cheneau Eco,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Couverture,Étanchéité,Étanchéité,447,3443.14
ART95382,Bloc Confort,Est,Site Est 1,Site Est 1-Ag2,Plâtre,Profilés,Profilés,199,3297.8
ART79221,Bloc Confort,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Plâtre,Profilés,Profilés,495,3605.75
ART72170,Kit Standard,Est,Site Est 3,Site Est 3-Ag2,Plâtre,Profilés,Profilés,234,822.6
ART78419,Cheneau Eco,Est,Site Est 3,Site Est 3-Ag1,Couverture,Étanchéité,Étanchéité,516,3255.03
ART30170,Ligne Basic,Est,Site Est 2,Site Est 2-Ag3,Isolation,Laine,Laine,88,723.25
ART14701,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag3,Couverture,Étanchéité,Étanchéité,219,3365.26
ART81482,Gamme Plus,Nord,Site Nord 3,Site Nord 3-Ag3,Menuiserie,Volets,Volets,66,4542.7
ART72494,Kit Standard,Sud,Site Sud 3,Site Sud 3-Ag3,Isolation,Panneaux,Panneaux,289,2231.68
ART83299,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag1,Couverture,Étanchéité,Étanchéité,151,1296.02
ART46372,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag4,Isolation,Vrac,Vrac,237,4980.13
ART32837,Cheneau Eco,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Isolation,Vrac,Vrac,103,2884.44
ART69912,Set Expert,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Isolation,Laine,Laine,88,494.42
ART49102,Battant Pro,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Isolation,Laine,Laine,435,8284.15
ART91499,Bloc Confort,Est,Site Est 1,Site Est 1-Ag2,Plâtre,Enduits,Enduits,524,4414.19
ART14166,Gamme Plus,Sud,Site Sud 2,Site Sud 2-Ag2,Outillage,Mesure,Mesure,466,15908.81
ART31081,Cadre Alu,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Isolation,Panneaux,Panneaux,92,819.51
ART62019,Kit Standard,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Menuiserie,Portes,Portes,99,3042.25
ART29074,Gamme Plus,Est,Site Est 3,Site Est 3-Ag3,Couverture,Étanchéité,Étanchéité,34,353.78
ART84761,Cadre Alu,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Outillage,Électroportatif,Électroportatif,351,14747.34
ART88354,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Menuiserie,Fenêtres,Fenêtres,536,35211.19
ART31611,Battant Pro,Est,Site Est 1,Site Est 1-Ag4,Isolation,Laine,Laine,699,4384.0
ART69148,Gamme Plus,Est,Site Est 3,Site Est 3-Ag3,Couverture,Tuiles,Tuiles,342,8266.0
ART22357,Set Expert,Est,Site Est 1,Site Est 1-Ag4,Menuiserie,Portes,Portes,439,39127.26
ART39509,Bloc Confort,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Isolation,Vrac,Vrac,387,5644.85
ART57862,Set Expert,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Outillage,Électroportatif,Électroportatif,211,4658.02
ART34385,Battant Pro,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Couverture,Zinguerie,Zinguerie,618,4092.39
ART63980,Ligne Basic,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Plâtre,Plaques,Plaques,198,6229.42
ART74003,Ligne Basic,Est,Site Est 3,Site Est 3-Ag3,Couverture,Étanchéité,Étanchéité,545,10862.52
ART48906,Battant Pro,Nord,Site Nord 1,Site Nord 1-Ag1,Menuiserie,Fenêtres,Fenêtres,388,23012.92
ART71987,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Outillage,Mesure,Mesure,38,1136.91
ART72670,Ligne Basic,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Menuiserie,Portes,Portes,587,18708.39
ART29488,Cheneau Eco,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Couverture,Tuiles,Tuiles,548,8516.68
ART26352,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag1,Outillage,Mesure,Mesure,689,40866.86
ART99165,Cadre Alu,Nord,Site Nord 2,Site Nord 2-Ag1,Plâtre,Plaques,Plaques,157,3610.06
ART51980,Cadre Alu,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Isolation,Laine,Laine,226,3325.37
ART49387,Ligne Basic,Sud,Site Sud 3,Site Sud 3-Ag4,Isolation,Laine,Laine,200,3133.9
ART89080,Cadre Alu,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Isolation,Laine,Laine,640,3618.29
ART27827,Ligne Basic,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Plâtre,Enduits,Enduits,519,13078.98
ART76247,Ligne Basic,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Couverture,Étanchéité,Étanchéité,594,4443.6
ART43043,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Menuiserie,Portes,Portes,229,10699.4
ART87887,Bloc Confort,Sud,Site Sud 1,Site Sud 1-Ag3,Outillage,Manuel,Manuel,498,14577.5
ART85131,Bloc Confort,Nord,Site Nord 2,Site Nord 2-Ag4,Couverture,Tuiles,Tuiles,524,12184.78
ART71871,Gamme Plus,Nord,Site Nord 3,Site Nord 3-Ag4,Isolation,Vrac,Vrac,327,2536.76
ART48987,Ligne Basic,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Menuiserie,Portes,Portes,451,38367.02
ART29789,Ligne Basic,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Isolation,Laine,Laine,504,12269.34
ART70231,Battant Pro,Nord,Site Nord 2,Site Nord 2-Ag3,Outillage,Manuel,Manuel,585,29688.64
ART99879,Cadre Alu,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Plâtre,Profilés,Profilés,428,2245.25
ART27065,Bloc Confort,Sud,Site Sud 2,Site Sud 2-Ag4,Outillage,Mesure,Mesure,176,5598.19
ART11266,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag1,Menuiserie,Portes,Portes,338,11243.8
ART37917,Battant Pro,Nord,Site Nord 2,Site Nord 2-Ag4,Plâtre,Enduits,Enduits,137,2093.02
ART37374,Gamme Plus,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Plâtre,Enduits,Enduits,504,3755.11
ART87904,Bloc Confort,Est,Site Est 3,Site Est 3-Ag1,Couverture,Zinguerie,Zinguerie,504,5097.15
ART37211,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag3,Isolation,Laine,Laine,610,16674.02
ART22905,Bloc Confort,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Isolation,Laine,Laine,490,4758.04
ART65255,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Couverture,Tuiles,Tuiles,459,6063.29
ART88449,Bloc Confort,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Outillage,Manuel,Manuel,241,10961.59
ART97250,Set Expert,Sud,Site Sud 2,Site Sud 2-Ag3,Couverture,Étanchéité,Étanchéité,130,1884.8
ART89026,Bloc Confort,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Menuiserie,Fenêtres,Fenêtres,234,19244.32
ART14074,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag4,Menuiserie,Fenêtres,Fenêtres,519,39847.37
ART34335,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag3,Isolation,Vrac,Vrac,153,723.62
ART23057,Bloc Confort,Nord,Site Nord 2,Site Nord 2-Ag3,Isolation,Vrac,Vrac,353,3093.72
ART43930,Kit Standard,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Isolation,Laine,Laine,381,11638.6
ART68966,Ligne Basic,Est,Site Est 2,Site Est 2-Ag2,Couverture,Étanchéité,Étanchéité,626,3500.41
ART15376,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag1,Couverture,Zinguerie,Zinguerie,561,4280.02
ART91493,Gamme Plus,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Outillage,Mesure,Mesure,375,20242.14
ART93911,Set Expert,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Menuiserie,Fenêtres,Fenêtres,345,14352.6
ART42520,Cheneau Eco,Est,Site Est 1,Site Est 1-Ag4,Plâtre,Plaques,Plaques,210,5242.89
ART76117,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag3,Couverture,Étanchéité,Étanchéité,4,37.24
ART48042,Bloc Confort,Est,Site Est 1,Site Est 1-Ag2,Menuiserie,Volets,Volets,291,21305.05
ART69667,Set Expert,Nord,Site Nord 2,Site Nord 2-Ag2,Isolation,Laine,Laine,545,13832.12
ART13900,Set Expert,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Plâtre,Enduits,Enduits,83,1323.04
ART33616,Battant Pro,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Outillage,Électroportatif,Électroportatif,49,2059.33
ART62854,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Plâtre,Enduits,Enduits,5,127.15
ART28976,Cadre Alu,Nord,Site Nord 1,Site Nord 1-Ag3,Menuiserie,Portes,Portes,316,20177.67
ART42782,Gamme Plus,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Menuiserie,Portes,Portes,409,23156.26
ART79249,Bloc Confort,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Couverture,Tuiles,Tuiles,69,885.27
ART34265,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Couverture,Tuiles,Tuiles,163,3074.47
ART34860,Bloc Confort,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Plâtre,Plaques,Plaques,35,221.81
ART48134,Cheneau Eco,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Menuiserie,Volets,Volets,118,3380.02
ART64731,Bloc Confort,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Plâtre,Plaques,Plaques,520,12155.43
ART37935,Set Expert,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Isolation,Laine,Laine,149,1170.52
ART72251,Battant Pro,Nord,Site Nord 2,Site Nord 2-Ag2,Outillage,Mesure,Mesure,107,1574.22
ART97675,Bloc Confort,Est,Site Est 2,Site Est 2-Ag4,Plâtre,Plaques,Plaques,209,2975.31
ART70527,Gamme Plus,Sud,Site Sud 1,Site Sud 1-Ag1,Plâtre,Plaques,Plaques,489,17821.94
ART46713,Set Expert,Sud,Site Sud 3,Site Sud 3-Ag4,Menuiserie,Volets,Volets,535,19540.13
ART51005,Cadre Alu,Nord,Site Nord 3,Site Nord 3-Ag4,Plâtre,Plaques,Plaques,574,16789.18
ART89181,Battant Pro,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Menuiserie,Portes,Portes,592,37677.34
ART90857,Cadre Alu,Sud,Site Sud 3,Site Sud 3-Ag2,Isolation,Panneaux,Panneaux,582,7355.95
ART70678,Cadre Alu,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Isolation,Vrac,Vrac,456,1967.43
ART71127,Gamme Plus,Est,Site Est 3,Site Est 3-Ag1,Plâtre,Plaques,Plaques,429,4865.64
ART25499,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag4,Outillage,Manuel,Manuel,572,12128.67
ART57967,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag4,Outillage,Électroportatif,Électroportatif,74,2460.39
ART64922,Ligne Basic,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Plâtre,Enduits,Enduits,209,1882.2
ART10358,Bloc Confort,Est,Site Est 1,Site Est 1-Ag1,Menuiserie,Volets,Volets,366,9170.46
ART32507,Battant Pro,Nord,Site Nord 1,Site Nord 1-Ag2,Couverture,Tuiles,Tuiles,454,2303.54
ART19675,Kit Standard,Est,Site Est 2,Site Est 2-Ag3,Plâtre,Enduits,Enduits,568,7541.32
ART52929,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag2,Outillage,Mesure,Mesure,508,13206.24
ART40146,Bloc Confort,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Outillage,Électroportatif,Électroportatif,165,2492.36
ART28318,Set Expert,Nord,Site Nord 2,Site Nord 2-Ag4,Isolation,Vrac,Vrac,541,5242.81
ART88008,Cadre Alu,Est,Site Est 2,Site Est 2-Ag3,Isolation,Panneaux,Panneaux,303,4671.71
ART39445,Ligne Basic,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Plâtre,Plaques,Plaques,625,10624.65
ART89900,Kit Standard,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Isolation,Vrac,Vrac,603,15931.13
ART28915,Gamme Plus,Nord,Site Nord 2,Site Nord 2-Ag2,Couverture,Zinguerie,Zinguerie,637,3296.05
ART30853,Cadre Alu,Nord,Site Nord 3,Site Nord 3-Ag4,Couverture,Tuiles,Tuiles,406,1910.98
ART91154,Cadre Alu,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Menuiserie,Volets,Volets,212,24937.42
ART53398,Gamme Plus,Sud,Site Sud 1,Site Sud 1-Ag2,Couverture,Zinguerie,Zinguerie,302,3529.55
ART49737,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag4,Isolation,Vrac,Vrac,305,6907.8
ART88120,Gamme Plus,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Outillage,Mesure,Mesure,598,28048.16
ART42525,Ligne Basic,Est,Site Est 1,Site Est 1-Ag3,Isolation,Panneaux,Panneaux,178,2231.88
ART76333,Gamme Plus,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Plâtre,Profilés,Profilés,125,1580.6
ART20363,Battant Pro,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Menuiserie,Portes,Portes,274,16977.81
ART33564,Set Expert,Nord,Site Nord 3,Site Nord 3-Ag2,Plâtre,Plaques,Plaques,408,10863.04
ART16570,Gamme Plus,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Couverture,Zinguerie,Zinguerie,593,13341.49
ART39579,Cadre Alu,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Couverture,Tuiles,Tuiles,561,10097.22
ART85642,Gamme Plus,Est,Site Est 1,Site Est 1-Ag3,Couverture,Étanchéité,Étanchéité,381,1963.1
ART93537,Cheneau Eco,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Couverture,Zinguerie,Zinguerie,35,451.29
ART79224,Set Expert,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Isolation,Laine,Laine,399,5852.75
ART67087,Cadre Alu,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Menuiserie,Fenêtres,Fenêtres,257,16015.18
ART50585,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag3,Couverture,Étanchéité,Étanchéité,103,1750.35
ART96084,Set Expert,Nord,Site Nord 1,Site Nord 1-Ag4,Isolation,Vrac,Vrac,149,3116.28
ART54438,Set Expert,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Isolation,Panneaux,Panneaux,580,5116.34
ART89671,Kit Standard,Est,Site Est 3,Site Est 3-Ag1,Menuiserie,Fenêtres,Fenêtres,299,15301.07
ART57998,Battant Pro,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Couverture,Étanchéité,Étanchéité,145,1209.45
ART39052,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Plâtre,Plaques,Plaques,46,1209.75
ART54792,Gamme Plus,Nord,Site Nord 2,Site Nord 2-Ag3,Plâtre,Plaques,Plaques,102,1830.56
ART54888,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Menuiserie,Fenêtres,Fenêtres,123,5629.85
ART10699,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Plâtre,Enduits,Enduits,393,5539.73
ART52522,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag2,Plâtre,Enduits,Enduits,392,12607.1
ART60684,Battant Pro,Nord,Site Nord 2,Site Nord 2-Ag4,Menuiserie,Volets,Volets,665,50101.23
ART15408,Cadre Alu,Sud,Site Sud 3,Site Sud 3-Ag4,Couverture,Tuiles,Tuiles,585,4725.8
ART41605,Bloc Confort,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Outillage,Électroportatif,Électroportatif,440,7133.31
ART35665,Kit Standard,Est,Site Est 1,Site Est 1-Ag3,Menuiserie,Volets,Volets,136,6585.42
ART94822,Cadre Alu,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Isolation,Vrac,Vrac,267,6077.48
ART70123,Gamme Plus,Est,Site Est 1,Site Est 1-Ag4,Menuiserie,Volets,Volets,394,16408.4
ART72953,Cheneau Eco,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Isolation,Panneaux,Panneaux,684,9717.5
ART57210,Bloc Confort,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Menuiserie,Volets,Volets,49,2479.64
ART34873,Battant Pro,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Isolation,Vrac,Vrac,656,3554.88
ART36300,Set Expert,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Outillage,Mesure,Mesure,437,28323.68
ART84386,Bloc Confort,Sud,Site Sud 1,Site Sud 1-Ag1,Couverture,Zinguerie,Zinguerie,220,3911.48
ART58842,Battant Pro,Nord,Site Nord 1,Site Nord 1-Ag4,Isolation,Laine,Laine,192,2264.35
ART48691,Bloc Confort,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Plâtre,Enduits,Enduits,129,2685.25
ART48625,Set Expert,Sud,Site Sud 2,Site Sud 2-Ag4,Outillage,Mesure,Mesure,220,9729.48
ART65318,Set Expert,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Couverture,Tuiles,Tuiles,182,1960.54
