code_article,libelle,region,site,agence,famille,sous_famille,sous_famille_base,quantite,CA
ART30554,Ligne Basic,,Site Sud 2,Site Sud 2-Ag4,Menuiserie,Volets,Volets,372.0,18410.06
ART14804,Battant Pro,Est,Site Est 1,Site Est 1-Ag2,Couverture,Tuiles,Tuiles,408.0,6775.73
ART31429,Cadre Alu,Est,Site Est 1,Site Est 1-Ag1,,,Étanchéité,202.0,
ART90126,Gamme Plus,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Isolation,Vrac,Vrac,535.0,14762.83
ART56510,Cheneau Eco,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Isolation,Laine,Laine,441.0,5239.78
ART39782,Set Expert,Est,Site Est 3,Site Est 3-Ag2,Isolation,Vrac,Vrac,552.0,16113.74
ART66645,Gamme Plus,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Couverture,Tuiles,Tuiles,533.0,6520.62
ART68007,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag4,Couverture,Zinguerie,Zinguerie,154.0,2861.18
ART54086,Kit Standard,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Outillage,Manuel,Manuel,298.0,13149.59
ART16353,Bloc Confort,,Site Ouest 2,Site Ouest 2-Ag3,Isolation,Panneaux,Panneaux,198.0,3244.43
ART46372,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag4,,Vrac,Vrac,237.0,
ART96051,Bloc Confort,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,,Tuiles,Tuiles,183.0,3623.59
ART24699,Kit Standard,Ouest,Site Ouest 3,Site Ouest 3-Ag4,,Profilés,Profilés,679.0,
ART92199,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag2,Plâtre,Enduits,Enduits,551.0,
ART67592,Cadre Alu,Nord,Site Nord 1,Site Nord 1-Ag1,Plâtre,Enduits,Enduits,43.0,675.11
ART27902,Ligne Basic,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Menuiserie,Volets,Volets,,2034.46
ART56641,Set Expert,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Outillage,Électroportatif,Électroportatif,390.0,11695.57
ART65219,Cadre Alu,Nord,Site Nord 2,Site Nord 2-Ag1,Outillage,,Mesure,69.0,2260.67
ART72670,Ligne Basic,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Menuiserie,,Portes,587.0,
ART47633,Kit Standard,,Site Île-de-France 1,Site Île-de-France 1-Ag4,Plâtre,Enduits,Enduits,243.0,5176.39
ART92528,Battant Pro,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Menuiserie,Fenêtres,Fenêtres,255.0,25626.27
ART24860,Kit Standard,,Site Ouest 2,Site Ouest 2-Ag2,,Mesure,Mesure,448.0,8247.62
ART79042,Cheneau Eco,Nord,Site Nord 2,Site Nord 2-Ag4,Menuiserie,Fenêtres,Fenêtres,367.0,27282.55
ART27166,Cheneau Eco,,Site Île-de-France 3,Site Île-de-France 3-Ag1,Isolation,Laine,Laine,397.0,
ART84542,Bloc Confort,Ouest,Site Ouest 2,Site Ouest 2-Ag3,,Panneaux,Panneaux,62.0,
ART71945,Ligne Basic,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Isolation,,Vrac,256.0,3712.98
ART89811,Kit Standard,,Site Île-de-France 3,Site Île-de-France 3-Ag4,Isolation,Panneaux,Panneaux,279.0,5854.29
ART47638,Kit Standard,,Site Sud 3,Site Sud 3-Ag2,Outillage,Mesure,Mesure,23.0,400.07
ART67310,Bloc Confort,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Outillage,Mesure,Mesure,,
ART65955,Gamme Plus,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,,Panneaux,Panneaux,234.0,2504.71
ART13703,Gamme Plus,Sud,Site Sud 2,Site Sud 2-Ag4,Menuiserie,Portes,Portes,525.0,37355.67
ART43120,Battant Pro,Nord,Site Nord 3,Site Nord 3-Ag4,Isolation,Laine,Laine,383.0,8333.05
ART90826,Cadre Alu,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Isolation,Laine,Laine,,4569.82
ART57495,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,,Fenêtres,Fenêtres,557.0,
ART51253,Cheneau Eco,Sud,Site Sud 1,Site Sud 1-Ag3,Plâtre,Profilés,Profilés,211.0,3734.67
ART91168,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag2,Couverture,Tuiles,Tuiles,641.0,10368.87
ART75808,Set Expert,Nord,Site Nord 3,Site Nord 3-Ag1,Isolation,Vrac,Vrac,,1068.51
ART49745,Cheneau Eco,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Isolation,Vrac,Vrac,,6126.65
ART54174,Set Expert,,Site Sud 3,Site Sud 3-Ag1,Outillage,,Manuel,195.0,9942.68
ART87628,Kit Standard,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Couverture,Tuiles,Tuiles,680.0,7650.06
ART68836,Cheneau Eco,Sud,Site Sud 1,Site Sud 1-Ag4,Isolation,Laine,Laine,185.0,1273.86
ART25029,Cadre Alu,,Site Sud 3,Site Sud 3-Ag4,Isolation,Panneaux,Panneaux,170.0,1108.75
ART99661,Cadre Alu,Sud,Site Sud 3,Site Sud 3-Ag3,Menuiserie,Fenêtres,Fenêtres,622.0,49352.57
ART47952,Bloc Confort,Sud,Site Sud 1,Site Sud 1-Ag4,Plâtre,,Enduits,436000.0,15738.44
ART99624,Battant Pro,Est,Site Est 2,Site Est 2-Ag4,Plâtre,Enduits,Enduits,640.0,
ART69938,Ligne Basic,Sud,Site Sud 3,Site Sud 3-Ag3,Menuiserie,Fenêtres,Fenêtres,361.0,32253.14
ART52142,Bloc Confort,Est,Site Est 1,Site Est 1-Ag3,,Volets,Volets,285.0,
ART79168,Gamme Plus,Est,Site Est 2,Site Est 2-Ag2,Plâtre,,Profilés,,
ART14922,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag2,Isolation,Panneaux,Panneaux,,6049.75
ART63210,Cheneau Eco,Est,Site Est 2,Site Est 2-Ag1,Outillage,Électroportatif,Électroportatif,188000.0,2309.54
ART55635,Ligne Basic,,Site Ouest 1,Site Ouest 1-Ag4,Plâtre,Plaques,Plaques,296.0,
ART75430,Gamme Plus,,Site Nord 1,Site Nord 1-Ag2,Menuiserie,Volets,Volets,61000.0,3923.68
ART37171,Ligne Basic,Sud,Site Sud 1,Site Sud 1-Ag4,,Profilés,Profilés,301.0,5670.51
ART32514,Bloc Confort,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Menuiserie,Fenêtres,Fenêtres,421.0,55982.64
ART43187,Kit Standard,,Site Est 3,Site Est 3-Ag4,,Enduits,Enduits,,1357.94
ART78902,Battant Pro,Est,Site Est 3,Site Est 3-Ag1,Isolation,Vrac,Vrac,540.0,
ART12887,Set Expert,Nord,Site Nord 1,Site Nord 1-Ag2,Outillage,Électroportatif,Électroportatif,486.0,18296.38
ART39248,Bloc Confort,Est,Site Est 1,Site Est 1-Ag4,Menuiserie,,Portes,593.0,18715.81
ART60359,Cadre Alu,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Plâtre,Enduits,Enduits,10.0,132.64
ART20315,Cadre Alu,,Site Ouest 1,Site Ouest 1-Ag3,Menuiserie,Fenêtres,Fenêtres,480.0,12372.35
ART66506,Bloc Confort,Est,Site Est 1,Site Est 1-Ag4,,Panneaux,Panneaux,460.0,6916.97
ART78180,Cheneau Eco,SUD,Site Sud 3,Site Sud 3-Ag3,Isolation,Panneaux,Panneaux,104.0,2758.45
ART19354,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag2,Couverture,Tuiles,Tuiles,47.0,284.5
ART73066,Kit Standard,Sud,Site Sud 1,Site Sud 1-Ag2,Isolation,Vrac,Vrac,567.0,6705.01
ART69667,Set Expert,,Site Nord 2,Site Nord 2-Ag2,Isolation,Laine,Laine,545.0,
ART47247,Ligne Basic,Nord,Site Nord 1,Site Nord 1-Ag1,Isolation,Panneaux,Panneaux,16.0,292.74
ART29937,Battant Pro,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Couverture,Tuiles,Tuiles,558.0,7120.74
ART30124,Set Expert,Ouest,Site Ouest 3,Site Ouest 3-Ag4,,Panneaux,Panneaux,415.0,4020.48
ART30155,Gamme Plus,Sud,Site Sud 2,Site Sud 2-Ag3,Isolation,Panneaux,Panneaux,,1888.27
ART87070,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Couverture,Zinguerie,Zinguerie,532000.0,
ART37722,Kit Standard,OUEST,Site Ouest 2,Site Ouest 2-Ag1,,Mesure,Mesure,350.0,
ART82005,Set Expert,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Couverture,Zinguerie,Zinguerie,109.0,697.48
ART37360,Kit Standard,Est,Site Est 3,Site Est 3-Ag1,Isolation,Vrac,Vrac,300.0,4116.12
ART43598,Set Expert,SUD,Site Sud 1,Site Sud 1-Ag4,Plâtre,Plaques,Plaques,,6590.25
ART40929,Kit Standard,Nord,Site Nord 1,Site Nord 1-Ag1,Couverture,,Zinguerie,,9610.77
ART30358,Battant Pro,,Site Ouest 2,Site Ouest 2-Ag1,Isolation,Panneaux,Panneaux,81.0,
ART36607,Cheneau Eco,,Site Nord 2,Site Nord 2-Ag4,Outillage,Manuel,Manuel,395.0,8618.43
ART96349,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Couverture,Zinguerie,Zinguerie,38.0,818.91
ART97226,Cadre Alu,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Menuiserie,Fenêtres,Fenêtres,156.0,11687.05
ART76243,Bloc Confort,Ouest,Site Ouest 1,Site Ouest 1-Ag2,,Électroportatif,Électroportatif,183.0,9168.67
ART59394,Bloc Confort,,Site Ouest 1,Site Ouest 1-Ag3,Outillage,Mesure,Mesure,,18163.75
ART87750,Ligne Basic,,Site Nord 1,Site Nord 1-Ag2,Isolation,Vrac,Vrac,515.0,7347.48
ART23788,Cadre Alu,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Menuiserie,Volets,Volets,619.0,
ART10121,Cheneau Eco,Sud,Site Sud 1,Site Sud 1-Ag3,Outillage,Mesure,Mesure,400.0,8112.34
ART21546,Battant Pro,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Isolation,Vrac,Vrac,605.0,9870.47
ART34295,Cadre Alu,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Menuiserie,Portes,Portes,546.0,16024.78
ART98132,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag3,Isolation,Panneaux,Panneaux,,
ART60892,Bloc Confort,,Site Île-de-France 3,Site Île-de-France 3-Ag1,Couverture,Zinguerie,Zinguerie,47.0,
ART63635,Gamme Plus,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Menuiserie,Portes,Portes,222.0,14697.11
ART53591,Battant Pro,Nord,Site Nord 3,Site Nord 3-Ag4,Isolation,Panneaux,Panneaux,267.0,
ART57862,Set Expert,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Outillage,Électroportatif,Électroportatif,211.0,4658.02
ART62227,Cheneau Eco,Est,Site Est 1,Site Est 1-Ag4,Menuiserie,Volets,Volets,,
ART41826,Ligne Basic,Est,Site Est 3,Site Est 3-Ag3,Couverture,Étanchéité,Étanchéité,70.0,925.72
ART39799,Kit Standard,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Menuiserie,Fenêtres,Fenêtres,257.0,
ART20425,Battant Pro,Sud,Site Sud 2,Site Sud 2-Ag2,Plâtre,Profilés,Profilés,104.0,1825.79
ART88316,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Menuiserie,Volets,Volets,245.0,10428.56
ART42926,Cheneau Eco,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Couverture,Étanchéité,Étanchéité,275.0,1119.89
ART58810,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Plâtre,,Plaques,100.0,589.2
ART27735,Ligne Basic,,Site Île-de-France 1,Site Île-de-France 1-Ag4,Menuiserie,Fenêtres,Fenêtres,581000.0,45518.01
ART89671,Kit Standard,Est,Site Est 3,Site Est 3-Ag1,,Fenêtres,Fenêtres,299.0,15301.07
ART12000,Cadre Alu,Est,Site Est 2,Site Est 2-Ag1,Isolation,,Vrac,372.0,7797.15
ART70424,Ligne Basic,Est,Site Est 1,Site Est 1-Ag3,,Enduits,Enduits,652.0,16354.75
ART71377,Ligne Basic,Sud,Site Sud 1,Site Sud 1-Ag4,Isolation,Laine,Laine,105.0,1489.12
ART16393,Kit Standard,,Site Sud 1,Site Sud 1-Ag2,Plâtre,Profilés,Profilés,,2922.82
ART52803,Gamme Plus,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Isolation,Panneaux,Panneaux,79.0,1422.03
ART94934,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag1,Couverture,Zinguerie,Zinguerie,612.0,3981.6
ART91547,Battant Pro,Sud,Site Sud 2,Site Sud 2-Ag4,Couverture,Étanchéité,Étanchéité,438.0,5033.09
ART49573,Cheneau Eco,,Site Est 2,Site Est 2-Ag3,Menuiserie,Portes,Portes,109.0,2627.99
ART48682,Kit Standard,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Isolation,,Laine,330.0,2329.28
ART72944,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag3,Plâtre,Enduits,Enduits,685000.0,
ART94268,Kit Standard,Sud,Site Sud 3,Site Sud 3-Ag1,Couverture,Étanchéité,Étanchéité,451.0,2452.64
ART36523,Gamme Plus,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Isolation,Panneaux,Panneaux,89.0,1369.13
ART88558,Cadre Alu,Sud,Site Sud 2,Site Sud 2-Ag4,Isolation,Vrac,Vrac,361.0,8896.13
ART81847,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag2,Plâtre,,Plaques,,2063.65
ART51421,Kit Standard,Est,Site Est 1,Site Est 1-Ag3,Isolation,Panneaux,Panneaux,185.0,1962.61
ART93959,Cheneau Eco,Nord,Site Nord 1,Site Nord 1-Ag1,,Portes,Portes,,1167.53
ART85455,Gamme Plus,Est,Site Est 3,Site Est 3-Ag3,Plâtre,Plaques,Plaques,333.0,5154.65
ART51798,Set Expert,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Menuiserie,Volets,Volets,,14436.02
ART54760,Set Expert,Nord,Site Nord 2,Site Nord 2-Ag2,Menuiserie,Portes,Portes,331.0,10348.54
ART51968,Gamme Plus,,Site Sud 2,Site Sud 2-Ag2,Isolation,Laine,Laine,480.0,10473.63
ART78120,Battant Pro,Nord,Site Nord 3,Site Nord 3-Ag3,Isolation,Panneaux,Panneaux,470000.0,7529.59
ART60210,Cadre Alu,Sud,Site Sud 2,Site Sud 2-Ag3,Couverture,Zinguerie,Zinguerie,501.0,2852.56
ART85423,Bloc Confort,,Site Sud 3,Site Sud 3-Ag3,Outillage,Électroportatif,Électroportatif,490.0,
ART24536,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag4,Couverture,Étanchéité,Étanchéité,586.0,3331.16
ART20140,Kit Standard,Sud,Site Sud 3,Site Sud 3-Ag4,Isolation,Panneaux,Panneaux,18.0,110.68
ART61550,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag1,Menuiserie,Portes,Portes,,
ART80016,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Isolation,Panneaux,Panneaux,,779.13
ART49606,Kit Standard,,Site Sud 2,Site Sud 2-Ag2,Couverture,Zinguerie,Zinguerie,434000.0,9777.19
ART39722,Cheneau Eco,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Isolation,Vrac,Vrac,105.0,1617.08
ART15376,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag1,Couverture,Zinguerie,Zinguerie,561.0,4280.02
ART66602,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag3,Couverture,Tuiles,Tuiles,220.0,
ART63307,Gamme Plus,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Plâtre,Enduits,Enduits,444.0,1202.24
ART71508,Cheneau Eco,OUEST,Site Ouest 1,Site Ouest 1-Ag1,Menuiserie,Fenêtres,Fenêtres,233.0,12499.04
ART11200,Set Expert,,Site Nord 3,Site Nord 3-Ag1,Couverture,,Étanchéité,155.0,2067.08
ART24604,Battant Pro,NORD,Site Nord 2,Site Nord 2-Ag3,Menuiserie,Fenêtres,Fenêtres,32.0,1602.43
ART32674,Bloc Confort,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Menuiserie,Fenêtres,Fenêtres,49.0,
ART84548,Cheneau Eco,,Site Est 3,Site Est 3-Ag2,Plâtre,Plaques,Plaques,370000.0,3045.56
ART39956,Bloc Confort,Nord,Site Nord 3,Site Nord 3-Ag1,Outillage,,Électroportatif,175.0,2947.82
ART57706,Bloc Confort,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Isolation,,Panneaux,266.0,8107.79
ART75316,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag2,,Étanchéité,Étanchéité,,636.18
ART20231,Ligne Basic,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Outillage,,Mesure,,19126.79
ART16082,Kit Standard,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Outillage,Mesure,Mesure,695.0,
ART70726,Kit Standard,,Site Ouest 2,Site Ouest 2-Ag3,Couverture,Zinguerie,Zinguerie,36.0,603.11
ART41663,Cheneau Eco,,Site Nord 3,Site Nord 3-Ag1,Couverture,Étanchéité,Étanchéité,,1315.32
ART48516,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Outillage,,Mesure,293.0,
ART56672,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Outillage,,Électroportatif,620000.0,
ART46280,Set Expert,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Outillage,Mesure,Mesure,486.0,24483.65
ART40854,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag1,Menuiserie,Fenêtres,Fenêtres,112.0,4977.31
ART67898,Battant Pro,Nord,Site Nord 2,Site Nord 2-Ag3,Outillage,,Mesure,695.0,9235.89
ART65955,Gamme Plus,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,,Panneaux,Panneaux,234.0,2504.71
ART75292,Cadre Alu,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Plâtre,,Plaques,359.0,1778.06
ART68233,Gamme Plus,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Couverture,,Zinguerie,517.0,
ART48084,Kit Standard,Est,Site Est 2,Site Est 2-Ag4,Menuiserie,Portes,Portes,510.0,15651.19
ART83883,Battant Pro,Nord,Site Nord 2,Site Nord 2-Ag3,Plâtre,Enduits,Enduits,171000.0,3679.23
ART89529,Ligne Basic,Est,Site Est 1,Site Est 1-Ag1,Menuiserie,Portes,Portes,,19451.96
ART42119,Cheneau Eco,,Site Nord 1,Site Nord 1-Ag4,Menuiserie,,Portes,335.0,8933.51
ART36740,Ligne Basic,Sud,Site Sud 2,Site Sud 2-Ag2,Plâtre,Profilés,Profilés,297.0,1070.2
ART26782,Set Expert,,Site Est 1,Site Est 1-Ag1,Menuiserie,Fenêtres,Fenêtres,74.0,
ART54279,Ligne Basic,Est,Site Est 2,Site Est 2-Ag3,Plâtre,Enduits,Enduits,530.0,12293.88
ART97090,Ligne Basic,Nord,Site Nord 2,Site Nord 2-Ag2,Plâtre,,Profilés,229.0,1068.88
ART95707,Gamme Plus,,Site Est 3,Site Est 3-Ag2,Isolation,Laine,Laine,508.0,8186.07
ART82828,Bloc Confort,Est,Site Est 1,Site Est 1-Ag3,Plâtre,Profilés,Profilés,513.0,
ART14072,Ligne Basic,Nord,Site Nord 1,Site Nord 1-Ag2,Isolation,Laine,Laine,74.0,
ART94806,Bloc Confort,Sud,Site Sud 1,Site Sud 1-Ag2,Outillage,Électroportatif,Électroportatif,,9167.66
ART98815,Battant Pro,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Outillage,Mesure,Mesure,434.0,19576.33
ART58939,Kit Standard,Sud,Site Sud 1,Site Sud 1-Ag2,Outillage,Électroportatif,Électroportatif,639000.0,37689.06
ART87361,Ligne Basic,Sud,Site Sud 3,Site Sud 3-Ag1,Couverture,Étanchéité,Étanchéité,465000.0,5997.13
ART73923,Kit Standard,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Menuiserie,Fenêtres,Fenêtres,316000.0,
ART44504,Kit Standard,Sud,Site Sud 1,Site Sud 1-Ag1,Plâtre,Enduits,Enduits,120.0,398.78
ART93989,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag3,,Tuiles,Tuiles,557.0,3751.98
ART90720,Battant Pro,Sud,Site Sud 3,Site Sud 3-Ag1,,Électroportatif,Électroportatif,,29751.49
ART84529,Cadre Alu,Nord,Site Nord 2,Site Nord 2-Ag4,Outillage,Électroportatif,Électroportatif,280.0,9523.29
ART70760,Battant Pro,Nord,Site Nord 3,Site Nord 3-Ag1,Menuiserie,,Volets,291.0,16985.49
ART85616,Cadre Alu,Nord,Site Nord 3,Site Nord 3-Ag1,Couverture,Zinguerie,Zinguerie,697.0,15648.55
ART51757,Battant Pro,Est,Site Est 2,Site Est 2-Ag4,Plâtre,Plaques,Plaques,534.0,6364.7
ART38819,Bloc Confort,Sud,Site Sud 3,Site Sud 3-Ag3,Isolation,Vrac,Vrac,580.0,1398.28
ART24503,Cheneau Eco,Sud,Site Sud 1,Site Sud 1-Ag3,Menuiserie,Fenêtres,Fenêtres,,43485.97
ART69148,Gamme Plus,Est,Site Est 3,Site Est 3-Ag3,,,Tuiles,342.0,
ART67413,Ligne Basic,Est,Site Est 1,Site Est 1-Ag3,Isolation,Panneaux,Panneaux,281.0,1003.34
ART51737,Cadre Alu,Nord,Site Nord 1,Site Nord 1-Ag1,Isolation,Laine,Laine,680.0,10381.09
ART31454,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Menuiserie,Volets,Volets,389.0,30818.56
ART44925,Bloc Confort,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Couverture,,Zinguerie,,3043.35
ART42107,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag2,Isolation,Panneaux,Panneaux,190000.0,
ART80143,Set Expert,SUD,Site Sud 2,Site Sud 2-Ag1,Plâtre,Enduits,Enduits,155.0,
ART46939,Gamme Plus,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Couverture,Zinguerie,Zinguerie,528.0,14606.31
ART43728,Cheneau Eco,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Outillage,Électroportatif,Électroportatif,265.0,18554.33
ART38979,Set Expert,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Plâtre,Plaques,Plaques,,2155.54
ART59699,Cadre Alu,Est,Site Est 1,Site Est 1-Ag2,Couverture,,Étanchéité,2.0,
ART23241,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag4,Menuiserie,Volets,Volets,638.0,
ART96633,Bloc Confort,,Site Est 3,Site Est 3-Ag1,Couverture,,Tuiles,569.0,4907.07
ART27065,Bloc Confort,Sud,Site Sud 2,Site Sud 2-Ag4,Outillage,Mesure,Mesure,176.0,
ART60766,Cadre Alu,Nord,Site Nord 1,Site Nord 1-Ag1,Plâtre,Enduits,Enduits,173000.0,
ART97590,Bloc Confort,Sud,Site Sud 3,Site Sud 3-Ag1,,Manuel,Manuel,,
ART19587,Cheneau Eco,Ouest,Site Ouest 3,Site Ouest 3-Ag2,,,Tuiles,456.0,1557.39
ART46295,Cheneau Eco,Nord,Site Nord 2,Site Nord 2-Ag3,Plâtre,,Enduits,249.0,5446.5
ART56115,Cheneau Eco,NORD,Site Nord 2,Site Nord 2-Ag3,,Plaques,Plaques,193.0,3373.63
ART28043,Gamme Plus,Est,Site Est 3,Site Est 3-Ag3,Menuiserie,Fenêtres,Fenêtres,116.0,10538.66
ART23937,Ligne Basic,Est,Site Est 1,Site Est 1-Ag2,,Zinguerie,Zinguerie,630.0,11173.4
ART80467,Ligne Basic,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Couverture,Tuiles,Tuiles,99.0,854.58
ART15812,Bloc Confort,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Plâtre,Profilés,Profilés,523.0,14465.87
ART18324,Set Expert,,Site Nord 1,Site Nord 1-Ag3,Couverture,,Étanchéité,504.0,
ART75245,Set Expert,,Site Est 1,Site Est 1-Ag4,Plâtre,Plaques,Plaques,28.0,473.14
ART91299,Gamme Plus,Est,Site Est 2,Site Est 2-Ag1,Isolation,Panneaux,Panneaux,285.0,934.64
ART67439,Cadre Alu,Est,Site Est 2,Site Est 2-Ag3,Couverture,Tuiles,Tuiles,50.0,468.47
ART64465,Set Expert,Sud,Site Sud 1,Site Sud 1-Ag2,,,Tuiles,163.0,1830.17
ART93586,Set Expert,,Site Ouest 1,Site Ouest 1-Ag4,Menuiserie,Volets,Volets,139.0,12228.55
ART40529,Bloc Confort,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Plâtre,,Enduits,,6073.09
ART96528,Kit Standard,,Site Ouest 2,Site Ouest 2-Ag4,Outillage,Électroportatif,Électroportatif,82.0,1013.6
ART89922,Cheneau Eco,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Outillage,Manuel,Manuel,107.0,1584.51
ART39872,Bloc Confort,Nord,Site Nord 3,Site Nord 3-Ag3,Menuiserie,Volets,Volets,194.0,7055.7
ART43846,Kit Standard,Est,Site Est 1,Site Est 1-Ag4,Menuiserie,Portes,Portes,427.0,18351.19
ART43139,Bloc Confort,Nord,Site Nord 3,Site Nord 3-Ag1,,Mesure,Mesure,140000.0,4089.55
ART59953,Gamme Plus,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Couverture,Tuiles,Tuiles,416000.0,8727.72
ART33323,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Couverture,Tuiles,Tuiles,527000.0,4367.05
ART90268,Set Expert,Nord,Site Nord 1,Site Nord 1-Ag4,Menuiserie,Volets,Volets,484.0,30608.57
ART19075,Gamme Plus,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Menuiserie,Portes,Portes,515.0,14902.69
ART86195,Cadre Alu,Est,Site Est 1,Site Est 1-Ag4,Menuiserie,Fenêtres,Fenêtres,,18404.5
ART44354,Set Expert,Sud,Site Sud 1,Site Sud 1-Ag4,,Mesure,Mesure,99.0,3082.76
ART91154,Cadre Alu,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Menuiserie,Volets,Volets,,
ART73519,Kit Standard,,Site Est 2,Site Est 2-Ag2,Isolation,Panneaux,Panneaux,,-2903.48
ART17716,Bloc Confort,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Outillage,Mesure,Mesure,614.0,20711.71
ART45793,Bloc Confort,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Outillage,Mesure,Mesure,262.0,
ART96903,Bloc Confort,Sud,Site Sud 2,Site Sud 2-Ag3,Menuiserie,Portes,Portes,683.0,39169.96
ART75591,Bloc Confort,Est,Site Est 1,Site Est 1-Ag1,Menuiserie,Volets,Volets,472.0,10574.02
ART59774,Ligne Basic,Est,Site Est 3,Site Est 3-Ag4,Isolation,,Laine,696.0,2539.18
